NameSet,Number,GivenName,MiddleInitial,Surname,StreetAddress,City,StateFull,ZipCode,Country,CountryFull,EmailAddress,TelephoneNumber,TelephoneCountryCode,Birthday,Age,NationalID,Company,Vehicle,Domain,GUID,Latitude,Longitude,Title
Austrian,873,Karim,B,Fellner,Alexandar-Lettner-Gasse 5/8,Völkermarkt,Niederösterreich,7300,AT,Austria,leonard01@lorenz.co.at,0835048228,43,07/16/1948,76,679-26-3880,"Bachler, Danninger and Käfer",T-6113-YN,reindl.co.at,0c2a1a29-dca0-46f1-9ff2-539b9a52fdc3,67.122301,51.841403,Univ.Prof.
Austrian,874,Thomas,D,Larcher,Felix-Müllner-Straße 6/7,Voitsberg,Kärnten,8876,AT,Austria,mittereggernaomi@gmx.at,+1-155-883-4216,43,09/27/1983,41,943-09-1784,Hechenberger Inc,B-93075-UV,pacher-haeusler.com,4cf0f018-83e6-495c-9a99-b8c6d57683ed,33.4879055,-80.317309,Dipl.-Ing.
Austrian,875,Leyla,W,Schalk,Romy-Probst-Weg 876,Bruck an der Leitha,Niederösterreich,2596,AT,Austria,lilly20@kabsi.at,(310)350-1711,43,08/08/1936,88,064-36-2098,Gritsch-Salzer,N-91688-ER,lederer.co.at,d8c87732-0e07-4d92-b081-e4a46f001944,47.3596565,-29.072493,Dr.
Austrian,876,Jasmine,K,Bäck,Binderplatz 9,Bregenz,Vorarlberg,5495,AT,Austria,juliusrauch@chello.at,211.984.8670x389,43,09/03/1971,53,525-31-3494,Pröll-Lindinger,L-33076-BI,rauter.net,bc7556b3-dd3e-4905-856c-dd48029ec3a1,55.6116635,-68.394571,Ing.
Austrian,877,Yasmina,Z,Kolb,Kaltenböckring 6/5,Liezen,Burgenland,5894,AT,Austria,johanna42@hubmann.at,930-740-3026,43,04/19/1975,49,235-92-3608,Lederer Group,W-86962-LW,edlinger.com,c7078ddc-66d1-4195-91b8-236847dbfc82,-74.415753,29.267229,Dipl.-Ing.
Austrian,878,Veronika,Z,Pircher,Emilija-Holzknecht-Weg 2,Wien,Niederösterreich,2909,AT,Austria,bortner@maierhofer.at,+1-067-784-9360x90192,43,10/09/1979,45,001-61-7632,"Schüller, Lintner and Blum",B-69637-WE,zechner.at,31069875-4dcb-42f6-b23a-6ac652807dd2,82.021527,54.862329,Prof.
Austrian,879,Denise,T,Hofstetter,Müllerstr. 340,Eferding,Burgenland,6847,AT,Austria,carla76@rossmann.org,+1-066-639-2285x858,43,08/28/1957,67,441-75-0189,Krall-Schimpl,W-69096-MN,lichtenegger-philipp.net,78bf5f9c-37d0-4cde-8f5b-a43b9e7755d8,52.2593195,-61.796653,Dr.
Austrian,880,Nikolaus,B,Stelzer,Herrmannplatz 0,Maissau,Vorarlberg,4930,AT,Austria,uscherzer@scheucher.at,+1-218-113-3900,43,03/21/1957,67,876-81-1522,"Sieberer, Hechenberger and Angerer",N-30686-MY,stern.org,146de8e6-b701-4dcf-8a51-fd831c5c5d11,-44.3006155,73.84151,Univ.Prof.
Austrian,881,Bianca,T,Schinagl,Schneiderstr. 03,Herzogenburg,Vorarlberg,6347,AT,Austria,zoey85@sommer.at,438.619.6886x277,43,08/27/1937,87,310-20-3697,"Kramer, Pendl and Jäger",W-24826-EH,bodner.com,4008755d-36fb-45ca-97f6-bf33e6911b67,12.675326,33.240344,Univ.Prof.
Austrian,882,Benedict,C,Hammerer,Anderlring 16,Mattighofen,Vorarlberg,6394,AT,Austria,sofia69@gmx.at,(181)827-3119x913,43,11/05/1938,86,414-76-9031,Scheidl-Brugger,T-50159-QA,geisler.org,1eb51030-c8c1-4f86-9f2d-250db79bdba9,34.3452365,-1.161808,Dr.
Austrian,883,Jasmine,E,Blümel,Hahnstraße 9,Radstadt,Burgenland,3118,AT,Austria,slandl@schoenauer-gross.co.at,0066832090,43,09/06/1999,25,132-67-1717,Bock and Sons,N-27330-OK,kargl.co.at,45b9a82c-f752-4cde-a6ff-0fa31591e682,-63.390232,-108.78248,Ing.
Austrian,884,Marcus,T,Wagner,Punzstraße 6/0,Schladming,Niederösterreich,6381,AT,Austria,christinafellinger@weigl.net,001-991-442-9699x14336,43,07/19/1953,71,556-83-3179,Lehner PLC,K-57862-LW,riepl.co.at,db6579b4-0868-47d2-8080-16941b6bc1ee,86.262944,64.094528,Dipl.-Ing.
Austrian,885,Philip,X,Dorfer,Andrea-Ackerl-Weg 36,Bad Hall,Burgenland,1440,AT,Austria,jobermueller@chello.at,(228)650-0259x36560,43,02/12/1999,25,824-03-6238,"Yilmaz, Zöchling and Fischer",O-56072-BO,hummer.co.at,5da00a39-6b9f-4543-8269-9d04ea35ff92,-2.838873,67.316578,Dipl.-Ing.
Austrian,886,Jennifer,D,Kofler,Nora-Fleck-Straße 7/8,Landeck,Niederösterreich,5242,AT,Austria,igor29@gmail.com,(266)061-4660,43,01/12/1966,58,757-63-8589,Probst PLC,B-59684-XW,neuwirth.co.at,e08901be-1078-43fe-b49b-a2e95c5ce690,38.2456065,58.689067,Prof.
Austrian,887,Lola,M,Dorner,Michelle-Enzinger-Straße 1/6,Amstetten,Steiermark,6908,AT,Austria,patriciaschimpl@reisinger.at,+1-526-102-0238,43,09/01/1981,43,775-68-0685,"List, Dittrich and Urban",N-34979-QF,hafner.co.at,e972db45-5765-4392-8d68-2204c9ff408b,-55.347103,171.810123,Univ.Prof.
Austrian,888,Ellie,A,Windhager,Bräuerstr. 413,Kufstein,Burgenland,8663,AT,Austria,riederkatarina@chello.at,778.942.2560x5505,43,06/06/1976,48,661-39-1059,"Brandstetter, Buchinger and Böhm",K-61633-DT,maringer.co.at,0ac2344f-1533-4143-a115-79431a88fcc0,85.8641505,98.599609,Prof.
Austrian,889,Karoline,J,Kummer,Mitterlehnerweg 374,Hainfeld,Salzburg,8652,AT,Austria,theresalercher@gmail.com,(437)086-1964x947,43,10/26/1940,84,100-51-6979,Bacher-Fiedler,L-42228-QN,hochleitner-lichtenegger.at,d7131b15-776b-4d4c-a262-3e50dd3e97ff,4.3877125,90.005967,Ing.
Austrian,890,Hugo,I,Gmeiner,Ungerplatz 6/4,Braunau am Inn,Salzburg,6420,AT,Austria,ariana77@gmx.at,(644)614-9196,43,03/03/1940,84,051-19-5561,Hölzl LLC,V-44188-CF,hirsch.com,c63e49ce-e29c-4670-8684-583aa0cce3e7,46.8561495,115.380735,Univ.Prof.
Austrian,891,Noah,X,Rettenbacher,Moosbruggerplatz 59,Sankt Andrä im Lavanttal,Tirol,2037,AT,Austria,muehlboeckmateo@gmx.at,001-390-317-4661x7291,43,03/18/1966,58,591-60-5223,Schiestl Inc,T-28385-LE,poelzl.at,b4eeb7cc-69a7-4572-92e1-4aa14be53fa6,14.402806,64.114343,Dipl.-Ing.
Austrian,892,Juliane,A,Herbst,Fuchsplatz 32,Kufstein,Wien,2117,AT,Austria,vera85@chello.at,647-566-6714x275,43,09/29/1998,26,153-58-0820,"Kolb, Schalk and Brandl",W-86015-LF,wohlmuth-schwarz.net,0362c0ef-200b-41fb-b692-a904b97cf217,32.383516,-166.472829,Ing.
Austrian,893,Lara,F,Pfleger,Louisa-Reithofer-Platz 51,Wiener Neustadt,Salzburg,3205,AT,Austria,johann94@gmx.at,(542)652-3599,43,12/29/1946,78,608-23-7003,Holzmann Group,B-15596-PX,tauber-huber.net,5226b47c-55de-4127-be47-9b905ad7ddad,83.21286,-57.954172,Herr
Austrian,894,Gloria,M,Wittmann,Linnea-Steinberger-Ring 3,Trieben,Kärnten,8748,AT,Austria,csuppan@chello.at,001-930-901-4140x10317,43,01/07/1943,81,156-88-4455,"Frühwirth, Eisl and Kurz",O-49377-BR,schramm-klingler.com,50975635-2652-4deb-b092-415fd6de898a,43.696013,-131.176097,Univ.Prof.
Austrian,895,Amanda,Z,Schweitzer,Mark-Hammerl-Straße 1/9,Gmunden,Salzburg,9880,AT,Austria,sam62@stadler.at,071.237.4340x728,43,03/20/1938,86,275-60-9100,Pilz-Reich,K-3574-IN,stern-hartl.co.at,7ab16ef7-8758-437c-94e8-c088d1bcd245,-56.554066,-179.287153,Ing.
Austrian,896,Eva,S,Buchner,Ismail-Martin-Platz 781,Wolkersdorf,Wien,9909,AT,Austria,qreindl@gmail.com,491-890-0899x097,43,03/16/1947,77,180-24-7192,Hirschmann-Riedmann,N-18373-ER,koch-fink.net,8d6cab7c-a14c-4061-8898-ddc26727c6a5,-58.1345165,-155.342869,Dr.
Austrian,897,Jacob,J,Deutschmann,Maringerstr. 0/8,Hardegg,Vorarlberg,7469,AT,Austria,kellnermilo@steiger-unger.org,459.979.5081,43,02/20/1951,73,088-93-0373,"Aichholzer, Brandstetter and Müllner",W-68247-IG,perner.at,d372b7ca-881b-4284-aaeb-a907b98a21f3,-41.7098705,90.688352,Ing.
Austrian,898,Katarina,H,Wilhelm,Kohlerplatz 08,Mattighofen,Tirol,7142,AT,Austria,stefan41@kabsi.at,017-804-9780x88830,43,04/24/1942,82,142-03-8722,"Horak, Rosenberger and Stadler",K-93288-GN,meister.org,335c499e-9c2b-4df2-9583-1cb5dbcff49c,68.2560175,-60.310801,Ing.
Austrian,899,Richard,I,Mühlberger,Carlotta-Felber-Straße 758,Schrems,Oberösterreich,7652,AT,Austria,ardalampert@chello.at,001-855-386-5519,43,04/30/1934,90,667-11-5491,Kapeller-Buchberger,S-80680-DM,galler-pucher.com,8f4146bd-8f3c-487b-866b-1c8aefe3ba11,-48.454665,-6.554976,Ing.
Austrian,900,Lea-Sophie,C,Toth,Elena-Kolb-Ring 8/7,Vöcklabruck,Niederösterreich,1191,AT,Austria,linushemetsberger@gmx.at,(201)714-5818x4502,43,12/07/1949,75,625-29-7755,Hauser-Reichl,V-70887-ZS,schiestl.org,c27f71c6-35c1-4b45-8a8c-014b04548a33,-44.495687,107.488601,Dr.
Austrian,901,Miriam,D,Bachler,Spieglstraße 7/9,Mannersdorf am Leithagebirge,Tirol,7671,AT,Austria,aignerjonas@chello.at,039-060-6097x828,43,10/18/1957,67,979-41-5204,Brandtner Inc,O-27040-KX,dobler.com,e3696ab6-fcc8-4b38-92c8-83c29b170b2c,-39.303938,145.6072,Univ.Prof.
Austrian,902,Leonora,O,Sommer,Mariam-Fritz-Gasse 603,Schladming,Wien,1556,AT,Austria,dietrichconstanze@luger.org,665.993.0644,43,04/07/1957,67,951-83-7643,Klausner-Fröschl,B-38844-MN,parzer.org,266cc437-2eb0-4f8f-b6ad-63de8be7a16a,-61.7571595,127.890348,Dipl.-Ing.
Austrian,903,Lilian,L,Koppensteiner,Erlerstr. 755,Rattenberg,Tirol,4688,AT,Austria,kolmroman@stoiber.at,+1-214-827-9124x5421,43,11/23/1957,67,351-79-6490,Bartl-Neuhold,V-36111-OZ,haindl.org,18eeffad-f297-4958-a9b3-1414576dd190,40.357747,-55.18392,Prof.
Austrian,904,Verena,A,Schramm,Ganglgasse 6/6,Traismauer,Vorarlberg,7975,AT,Austria,rebeccagaller@kabsi.at,(166)078-3364,43,04/19/1979,45,233-22-5340,Felder Ltd,W-56555-QG,ladner.net,e8df697f-b8f7-4700-9cd7-7f2ff69e0e46,-29.6823145,10.977555,Dipl.-Ing.
Austrian,905,Norah,A,Heinrich,Wiesnerweg 61,Bleiburg,Steiermark,8705,AT,Austria,stefanie60@kabsi.at,(846)294-9383,43,07/20/1952,72,267-05-7591,Haberl LLC,B-54254-JI,haring.co.at,73172057-584b-4b99-854a-ba4f5d7e6d6a,0.712901,-72.192346,Univ.Prof.
Austrian,906,Daniela,T,Berner,Sofija-Mandl-Ring 173,Eferding,Burgenland,4805,AT,Austria,pauercarlotta@gmail.com,001-146-701-7742x175,43,01/03/1999,25,107-45-5362,Wurzinger Ltd,B-66082-IH,brandstetter-simon.net,da1ce077-41ce-4bcc-a2b2-4c600b6b7d05,28.1849435,90.487785,Univ.Prof.
Austrian,907,Laurenz,S,Höller,Marie-Sophie-Scherzer-Gasse 680,Schärding,Niederösterreich,9472,AT,Austria,anitanagl@gmx.at,001-429-023-0213x71907,43,05/27/1963,61,208-66-0413,Danninger-Kunz,B-7488-EH,brandl-fabian.at,1f65c075-0bce-4668-b268-5c80719dbc76,59.2357485,64.306812,Dipl.-Ing.
Austrian,908,Katharina,X,Neumayr,Nika-Bittner-Weg 9/6,Laa an der Thaya,Steiermark,3643,AT,Austria,richardkaiser@chello.at,929-894-7156x44227,43,01/30/1964,60,020-20-4627,"Haring, Meier and Laimer",V-65429-XV,hermann.at,50d166f4-dbce-47a1-ae74-f992a9b5d155,48.877863,34.33756,Ing.
Austrian,909,Dilara,U,Fuchs,Liliane-Siller-Platz 2,Schrattenthal,Vorarlberg,7419,AT,Austria,ywittmann@kabsi.at,490.794.9419x116,43,07/01/1991,33,098-82-7375,Neumayer PLC,L-15630-GF,laimer.at,b1409068-7ffb-4bbc-99f8-01b5863e3464,-80.2109685,85.291192,Ing.
Austrian,910,Luca,F,Schrammel,Fernando-Meixner-Platz 09,Schwechat,Steiermark,6496,AT,Austria,zgindl@denk.net,(532)892-4950,43,08/11/1999,25,510-15-9790,Rosner-Reinthaler,T-93846-GG,gross-list.com,f3439885-f6d2-46ac-bfb8-ca640482a36c,-5.3292585,147.270435,Prof.
Austrian,911,Catharina,M,Blümel,Heiglring 13,Tulln an der Donau,Steiermark,3191,AT,Austria,corneliusbachinger@ernst.org,567-271-4565,43,07/01/1936,88,280-51-6804,Steinberger-Reinbacher,V-73867-RK,muhr.co.at,7b199978-2a35-4ac3-8479-9c4e2d332a57,-81.014677,-29.870426,Ing.
Austrian,912,Fiona,T,Schlager,Ottplatz 913,Sankt Andrä im Lavanttal,Wien,9403,AT,Austria,tobiasschuetz@albrecht.co.at,001-533-546-4310x577,43,06/10/1962,62,851-04-0507,Muhr PLC,V-41720-CJ,kogler-egger.com,5adce6d3-0874-4c36-a8eb-f2f93535b8ba,25.7024825,38.738906,Univ.Prof.
Austrian,913,Hannah,I,Paul,Reithoferring 268,Sankt Pölten,Niederösterreich,2135,AT,Austria,gustav47@gmail.com,(018)555-8507x5443,43,08/06/1972,52,424-48-2115,Holzknecht and Sons,O-3274-MK,schuler.com,351d593c-f6ce-43f5-b28f-e4da000d04e4,29.68136,173.129134,Herr
Austrian,914,Lea-Sophie,P,Reinthaler,Mairhoferplatz 6/1,Jennersdorf,Kärnten,4370,AT,Austria,tiffany18@gmail.com,5093349843,43,09/20/1981,43,034-46-0133,"Beck, Wenger and Steinacher",S-4904-FS,heinz.co.at,60b0ab89-be90-4e7a-a29e-6394c468d103,-12.5261565,120.687057,Herr
Austrian,915,Marie-Louise,J,Köberl,Adlerstr. 1/0,Attnang-Puchheim,Steiermark,4692,AT,Austria,hoelzlmarkus@kabsi.at,562-650-1609,43,02/05/1946,78,412-40-0752,Sorger Ltd,T-7571-HV,schuler.at,d9c4f27e-5171-4963-b36f-204ed9446a6d,24.9682605,155.756455,Prof.
Austrian,916,Ralph,H,Luger,Pauline-Pointner-Gasse 202,Ried im Innkreis,Tirol,7974,AT,Austria,kralladriana@fellner.com,(607)296-3895,43,12/24/2006,18,426-68-5621,"Heinz, Mayrhofer and Böck",N-56937-AJ,fritz.net,369c346e-1f1c-4405-bfe0-d41c7583ceaf,-30.01391,-1.046846,Univ.Prof.
Austrian,917,Henrik,H,Steiger,Mörthgasse 30,Tulln an der Donau,Kärnten,8054,AT,Austria,larablauensteiner@wurzinger.co.at,001-343-710-0471,43,02/28/1946,78,693-60-2705,Schönauer Ltd,V-36099-TV,schantl-denk.at,9644fdb0-d0bc-49ad-9364-d273b3173e92,-38.246621,-39.808102,Univ.Prof.
Austrian,918,Carolina,O,Gasser,Knausweg 1/1,Köflach,Niederösterreich,5888,AT,Austria,lena37@ecker-froschauer.co.at,510.135.2350x4049,43,09/15/1950,74,016-17-5308,"Brunner, Gindl and Hofstätter",N-66601-RQ,lederer.com,012fbb7e-b06e-4f2b-8ab8-6be1b6b25fc3,87.056305,-124.333929,Ing.
Austrian,919,Richard,D,Loidl,Kristina-Aschauer-Weg 1,Retz,Oberösterreich,3033,AT,Austria,gruenerbruno@chello.at,(734)756-4884,43,12/24/1948,76,906-96-5732,"Kolm, Kober and Strohmayer",W-41108-EC,bittner-fuchs.at,edd5bd92-4eef-44f9-8388-a0314e4006c2,-8.239768,149.724145,Dipl.-Ing.
Austrian,920,Theresa,K,Grasser,Prinzring 2/9,Purbach am Neusiedler See,Vorarlberg,9789,AT,Austria,timhaindl@peter.org,(931)968-8974x3390,43,07/28/1949,75,132-00-5241,Hochleitner Ltd,T-87509-XX,gratzer-moosbrugger.at,7becb5ab-bb94-408e-bef9-98db589f578d,-53.262081,-56.218356,Dipl.-Ing.
Austrian,921,Anna,V,Fichtinger,Vito-Simic-Straße 0/1,Mautern an der Donau,Steiermark,1745,AT,Austria,pascal11@gmail.com,+1-609-167-9521x00961,43,03/23/1996,28,110-93-0530,Fichtinger LLC,T-17546-JY,sammer.com,0d427d1c-75d0-4bfe-8f9b-74d4aa4184ad,85.1932,48.115176,Herr
Austrian,922,Andjela,L,Fabian,Manuela-Haider-Platz 2/3,Grein,Kärnten,1113,AT,Austria,christian35@poell-fritsch.com,008.521.4163x216,43,02/22/1970,54,862-41-8646,"Baumgartner, Hofer and Nagl",S-81066-SS,unger.co.at,2e099cae-5559-4cad-8a92-668a1e4cb656,-67.8755315,106.279498,Dipl.-Ing.
Austrian,923,Paulina,U,Neumayr,Emilie-Kriegl-Weg 963,Bad Radkersburg,Tirol,5903,AT,Austria,xstark@riener.com,029.006.3066x42334,43,07/29/2001,23,097-95-9300,Rauter-Ludwig,K-25284-VB,klocker.at,c8de23aa-5d2b-4893-b73a-3add2278c376,-20.9886325,159.053201,Frau
Austrian,924,Timo,T,Wilhelm,Mona-Klotz-Straße 02,Mautern an der Donau,Vorarlberg,8718,AT,Austria,isabel53@gmx.at,740-862-7153,43,06/04/1981,43,985-27-0781,Paul-Lindinger,V-55742-UA,klaus.at,358ac7a7-7dcf-4f3c-a954-67ca78a5d1f1,-47.2550275,-66.262284,Ing.
Austrian,925,Niko,X,Thaler,Katharina-Schwaighofer-Straße 2/5,Grein,Oberösterreich,3109,AT,Austria,bischofluana@gmail.com,(229)193-5942x1926,43,01/29/1966,58,968-49-2856,Schachner-Erhart,V-42170-FO,bachler.org,76b8c754-0836-46c2-9fac-269d3d7378e1,79.8729255,121.914795,Dr.
Austrian,926,Isabell,Q,Berchtold,Starkring 0/1,Fehring,Vorarlberg,7027,AT,Austria,rdenk@gmail.com,3874455726,43,08/07/1984,40,916-00-8590,"Griesser, Rupp and Neumeister",S-89325-PN,schwaiger-zoehrer.net,47de0725-5abe-489c-95d3-5053ab38c3f0,57.649955,-170.022919,Prof.
Austrian,927,Karim,U,Meister,Cristiano-Hochreiter-Straße 209,Perg,Kärnten,8053,AT,Austria,gpeer@simic-wild.co.at,(450)301-9827,43,10/20/1989,35,996-26-6852,Schütz-Praxmarer,S-26108-PI,lammer.com,f11f3aed-60ef-4f0b-ba88-c62a432358c7,52.354876,3.308514,Dr.
Austrian,928,Maurice,G,Herzog,Schulzring 9,Weitra,Wien,8582,AT,Austria,ariana75@kaufmann.net,(166)327-0188,43,05/26/2003,21,716-86-8468,Pröll and Sons,W-97887-UZ,feichtinger.org,4c541775-7696-457b-bc01-75bf0eccf8da,87.173681,79.223087,Ing.
Austrian,929,Rita,P,Geisler,Martha-Egger-Platz 06,Friesach,Tirol,1909,AT,Austria,schlagerjasmine@philipp-zeiner.com,344.979.9272,43,01/29/1972,52,809-70-9672,"Stock, Danner and Kalcher",L-75930-JI,reinprecht.co.at,229d2005-b8ab-4ba0-a6b3-e386df134543,-52.852941,1.065787,Dr.
Austrian,930,Angelina,H,Kolb,Elisa-Reif-Platz 15,Drosendorf-Zissersdorf 1,Vorarlberg,5987,AT,Austria,jennifer23@mayr.com,(318)256-2075,43,06/10/1944,80,424-41-0863,Winter-Schatz,K-1504-JF,brandtner.co.at,7ba0b099-4afc-4207-8ce5-5dc0972a3832,-52.751756,133.640402,Dipl.-Ing.
Austrian,931,Maryam,E,Greiner,Bastian-Hofmann-Straße 6/6,Trieben,Steiermark,5947,AT,Austria,lorenzoarnold@raab.co.at,838.515.6244x26207,43,03/18/1951,73,633-14-0434,Kerschbaum-Rohrer,L-57511-HF,engl.co.at,5be52091-a0f0-438e-8728-d7e3a3e33797,24.4421845,-51.101483,Univ.Prof.
Austrian,932,Henri,S,Wenzl,Thallerstraße 867,Murau,Wien,6763,AT,Austria,nathalie94@waldner-parzer.at,(947)208-8371,43,03/01/1943,81,140-38-5985,"Hauer, Knapp and Lichtenegger",O-56748-EU,langer-krammer.at,bb1276bc-c6c9-4c73-9f53-d0f338b5df0c,51.043059,-72.390323,Prof.
Austrian,933,Aylin,D,Stangl,Denggstr. 88,Ybbs an der Donau,Kärnten,1527,AT,Austria,krennfinn@chello.at,+1-794-883-5925x0534,43,07/26/1984,40,903-33-5847,"Baumann, Barth and Weissenböck",V-35692-EW,lintner.at,93f3e069-2b9b-4702-837a-9653a2b85906,60.1055005,-103.84921,Dr.
Austrian,934,Emilian,G,Mayer,Valentin-Laimer-Straße 08,Bruck an der Mur,Steiermark,6000,AT,Austria,finnschachner@pachler-vogler.at,(573)377-1664x7030,43,11/24/1969,55,267-61-7848,Mitterer Inc,B-34410-IL,obermayr.org,06fe24ae-2f49-4512-bd4f-dddd47446b26,-63.5966915,-38.511578,Dr.
Austrian,935,Veronika,S,Schantl,Pascal-Kaltenegger-Platz 4/4,Tulln an der Donau,Vorarlberg,6463,AT,Austria,fmuhr@gmx.at,(745)345-2409,43,03/12/1986,38,849-39-6674,"Wimmer, Hartl and Pinter",B-37243-JT,polzer-artner.com,fde624b0-30d1-4ec6-8dce-f50881c72454,44.084531,-58.274001,Ing.
Austrian,936,Nikola,S,Kager,Natascha-Hell-Straße 7/9,Gänserndorf,Burgenland,5513,AT,Austria,ellagrabher@erhart.net,744.341.1341,43,05/30/1988,36,416-34-1394,Dorn LLC,V-62365-UW,kopf-hoeglinger.co.at,2d4f272d-4ac9-41f5-b526-602c8f1f6373,-0.925208,19.912021,Dipl.-Ing.
Austrian,937,Antonio,R,Schneider,Lydia-Arnold-Weg 32,Saalfelden am Steinernen Meer,Vorarlberg,6189,AT,Austria,tomgmeiner@chello.at,001-312-534-1496,43,10/06/1969,55,061-89-4948,Grüner-Postl,T-46868-FS,wechselberger.com,d5a20b53-904c-435c-a2cd-c1e1d3e761dd,-68.945737,150.119687,Univ.Prof.
Austrian,938,Manuela,F,Janisch,Pflegerweg 4/2,Neulengbach,Wien,3014,AT,Austria,lia26@gmail.com,+1-424-267-8664,43,06/12/1939,85,556-73-3116,"Ebner, Moritz and Doppler",W-53128-VW,leitgeb.net,fe1babba-b697-4a23-998a-a1cca51e8bd2,67.9499985,-94.082611,Herr
Austrian,939,Anika,D,Ladner,Sauerstraße 719,Feldbach,Niederösterreich,3213,AT,Austria,piagriesser@hahn.com,+1-685-570-5956x318,43,04/12/1998,26,933-89-6780,Kratzer-Berchtold,V-56758-UY,dittrich-schachner.co.at,c62ae309-47b2-4e04-a17a-5ebc6dd99ada,-17.2182985,164.595392,Univ.Prof.
Austrian,940,Emilija,V,Wieser,Laura-Hagen-Platz 957,Korneuburg,Vorarlberg,3402,AT,Austria,monascharf@hammerer.at,335.429.4491x7763,43,10/18/1960,64,292-45-6464,"Götz, Haid and Zehetner",O-40164-LU,engl.com,3c78da59-7952-4bfc-8bb7-477ac261dc88,8.50411,-124.26215,Frau
Austrian,941,Levi,M,Aichinger,Philippa-Dorner-Weg 086,Bärnbach,Burgenland,8380,AT,Austria,kerstin44@kabsi.at,081.465.1407,43,12/06/1970,54,458-47-2428,"Leeb, Füreder and Eichhorn",W-91291-CV,lampl.at,a25a18fd-82dc-4c42-9f9b-b23ed789111d,-17.5348005,171.710943,Dr.
Austrian,942,Markus,A,Hacker,Amanngasse 991,Litschau,Vorarlberg,1542,AT,Austria,crohrer@gmx.at,001-698-661-6844x0628,43,08/13/1960,64,714-06-1785,Hochleitner-Fankhauser,V-26518-YB,baumann.co.at,694c9de6-9fa7-4fd1-bb87-38e4fade23c0,-24.0460925,-45.158561,Herr
Austrian,943,Annabell,W,Schweiger,Zeilergasse 2,Altheim,Vorarlberg,7601,AT,Austria,alexhoelzl@haberl.co.at,271-834-1035x265,43,12/17/1934,90,593-36-4099,Guggenberger-Reichmann,T-97005-SG,blauensteiner.co.at,9fd6007a-a13e-4882-9449-8aa59fefeec4,28.56369,-54.81688,Herr
Austrian,944,Nadja,W,Pilz,Hemetsbergerring 52,Gleisdorf,Wien,3430,AT,Austria,lia87@gmx.at,260.673.6743,43,11/19/1949,75,763-16-1080,Nemeth-Ullmann,B-2658-OJ,ecker-hoeller.org,d660e21d-c23f-49f8-9f8c-fa683c4bc314,44.625756,-124.943466,Ing.
Austrian,945,Beni,H,Fröhlich,Nadine-Stelzl-Straße 010,Bad Leonfelden,Wien,5094,AT,Austria,lucaanderl@kabsi.at,001-607-746-7142x43904,43,12/18/1943,81,033-36-4944,Vogt-Streicher,W-91380-XB,graf.co.at,fd7cbf0d-7ce0-4af1-af29-24c31b046fa8,89.694192,103.908041,Dr.
Austrian,946,Arda,L,Deutschmann,Seiserring 096,Ebenfurth,Wien,2068,AT,Austria,lukaswalch@nagl-weiser.org,(259)137-8358,43,06/20/1992,32,583-85-0734,"Reithofer, Seidl and Kober",B-46593-KX,pauer-hutter.com,9a2416c3-79c7-4fef-be5c-d9e54d9e78e9,63.2223815,-152.342423,Ing.
Austrian,947,Lars,C,Haindl,Dana-Haas-Platz 20,Gerasdorf bei Wien,Kärnten,7609,AT,Austria,teauhl@krug.org,962-144-5290x277,43,07/03/1963,61,589-33-2484,Unterberger PLC,O-68509-FZ,haumer-sperl.net,b1387e38-5a7a-45fb-9713-8eb7b2e6ceb7,83.109187,53.25252,Ing.
Austrian,948,Lisa,X,Dietrich,Linderstr. 79,Braunau am Inn,Burgenland,4214,AT,Austria,bwalter@schuller.co.at,+1-105-121-4280,43,07/27/1981,43,398-89-9114,"Held, Schlosser and Weigl",N-95011-PH,bacher-feichtinger.net,1047b42e-60a1-471b-9fb1-352f8b34c580,41.199243,42.883713,Prof.
Austrian,949,Nelly,A,Käfer,Rebecca-Holzmann-Straße 6/6,Neusiedl am See,Oberösterreich,6730,AT,Austria,leonard06@gmx.at,469-780-4326,43,04/14/1962,62,663-87-4505,Hinterleitner LLC,K-39581-QG,breuer.org,534f3054-4718-4a81-bb24-34b789267dac,-79.477025,-6.066008,Prof.
Austrian,950,Catharina,Z,Wiedner,Reischlstr. 0/6,Rottenmann,Burgenland,4015,AT,Austria,mara55@gmx.at,+1-698-014-5974x41779,43,05/21/1940,84,256-57-9438,Galler-Trattner,B-1803-TT,ritter.com,1f05a55c-3252-47c8-89b6-a909232f8f5d,-46.6368,-1.778247,Dr.
Austrian,951,Rayana,E,Haas,Mariana-Müllner-Ring 287,Korneuburg,Kärnten,6501,AT,Austria,hubmannnikolaus@kabsi.at,694.884.1392,43,04/21/1952,72,592-09-3114,Wurzinger-Neuner,O-69858-MO,hoefler.com,0c0c4be2-ef79-428f-97dc-c94eca91e868,68.771521,17.102795,Dipl.-Ing.
Austrian,952,Mike,V,Zehetner,Josefine-Schwarz-Straße 1/5,Feldkirchen,Wien,4505,AT,Austria,markmaierhofer@gmail.com,001-118-866-1541,43,07/18/1962,62,816-52-9080,"Wittmann, Ernst and Holzinger",S-17739-DI,kahr-lagler.net,9500a8f8-de9b-46e4-ab21-54c919e507aa,13.0678865,2.765285,Prof.
